input,label
天窗开启，优先过江隧道通行,多意图
天窗关闭，优先跨江大桥路线,多意图
车窗全开，规划跨江多条备选路线,多意图
车窗全闭，只保留一条过江通道,多意图
打开主副车窗，开启轮渡备选方案,多意图
关闭主副车窗，只选择陆路通行方案,多意图
打开后排车窗，显示跨江收费站位置,多意图
关闭后排车窗，隐藏过江收费站点,多意图
车窗交替升降，切换过江道路方案,多意图
天窗反复启闭，对比多条过江路线时长,多意图
只开天窗，规划过江最短里程路线,多意图
只关天窗，选择过江耗时最少路线,多意图
只拉开遮阳帘，避开过江拥堵大桥,多意图
只合上遮阳帘，正常通行过江主干道,多意图
车窗只开一条缝，精简地图图标只留路线,多意图
车窗完全关闭，显示全部道路地标信息,多意图
前排半开窗，只显示主干道线路,多意图
后排半关窗，把小路也完整展示出来,多意图
开窗换气，导航持续跟随车辆位置,多意图
关窗密闭，固定地图不跟随车头移动,多意图
降下玻璃，车辆移动地图自动滑动,多意图
升起玻璃，锁定当前画面不再移动,多意图
天窗翘起，开启自动道路缩放,多意图
天窗放平，固定地图缩放级别不变,多意图
拉开遮阳帘，临近路口自动放大画面,多意图
合上遮阳帘，全程保持固定缩放大小,多意图
打开车窗，转弯时自动切换路口视角,多意图
关闭车窗，始终保持上帝俯视视角,多意图
降下玻璃，开启车辆行进动画效果,多意图
升起玻璃，关闭车辆移动动画,多意图
主驾开窗，开启夜间深色地图主题,多意图
副驾关窗，切换浅色日间地图皮肤,多意图
后排开窗，开启地图节能深色模式,多意图
后排关窗，使用明亮标准地图界面,多意图
天窗开启，开启省电低画质地图,多意图
天窗关闭，切换高清地图画质,多意图
遮阳帘拉开，加载高精度道路数据,多意图
遮阳帘合上，使用简化道路线条,多意图
车窗半开，开启乡村小路路线规划,多意图
车窗紧闭，只选择铺装公路通行,多意图
全车开窗，允许走乡村近道直达南京,多意图
全车关窗，只走国道高速避开乡间小路,多意图
前窗开启，优先选择城市主干道,多意图
后窗关闭，允许穿行城市支路小路,多意图
左侧开窗，选择穿城近路方案,多意图
右侧关窗，绕城高速避开城区道路,多意图
四窗依次降下，对比穿城与绕城两条路线,多意图
四窗依次升起，选定绕城高速避堵方案,多意图
天窗一开一合，切换近路和远路方案,多意图
遮阳帘一开一闭，对比里程和耗时方案,多意图
打开车窗，导航中途自动重新规划路线,多意图
关闭车窗，固定路线不再临时变更,多意图
降下玻璃，前方堵车立刻更换路线,多意图
升起玻璃，不自动更换既定路线,多意图
主驾玻璃慢慢降下，等待路线重新计算完成,多意图
副驾玻璃缓缓升起，锁定当前行驶线路不变,多意图
后排玻璃缓慢开合，持续监测前方拥堵路况,多意图
天窗缓慢启闭，实时刷新备选绕行路线,多意图
车窗间歇性升降，拥堵自动切换备选道路,多意图
天窗间歇性开启，始终保持最优通行线路,多意图
开窗通风，多条备选路线实时更新,多意图
关窗密闭，只保留一条既定行驶线路,多意图
主驾车窗留缝，开启多条路线实时对比,多意图
全车车窗留缝，固定只执行一条路线方案,多意图
关闭所有缝隙，取消备选路线自动切换,多意图
只留天窗缝隙，手动切换备选通行路线,多意图
打开车窗，把途经地设为马鞍山再去南京,多意图
关闭车窗，删除途经地直达南京终点,多意图
降下玻璃，增加中途停靠芜湖,多意图
升起玻璃，清空所有中途停靠城市,多意图
天窗开启，设置多个中途途经城市,多意图
天窗关闭，只保留起点南京终点,多意图
拉开遮阳帘，调整途经点先后顺序,多意图
合上遮阳帘，一键重置整条行程顺序,多意图
车窗降到三分之一，把终点改为南京玄武区,多意图
车窗升到三分之二，目的地修改为建邺区,多意图
主窗留缝，导航前往南京河西大街,多意图
副窗留缝，导航去往南京中山大道,多意图
后排微开窗，定位到南京长江大桥,多意图
后排关严实，导航到南京长江隧道,多意图
开窗透气，导航开启轮渡备选线路,多意图
关窗静坐，全程陆路通行不选择轮渡,多意图
打开主驾玻璃，开启高速优先直达方案,多意图
关闭主驾玻璃，选择国道风景路线去往南京,多意图
打开副驾玻璃，规划最短里程乡间路线,多意图
关闭副驾玻璃，选择最快高速通行方案,多意图
打开后排玻璃，开启避开所有高架道路,多意图
关闭后排玻璃，优先城市高架快速路,多意图
天窗开启，躲避所有红绿灯路口,多意图
播放周杰伦的歌，导航到苏州,多意图
暂停周杰伦的歌，导航到苏州,多意图
继续播放周杰伦的歌，导航到无锡,多意图
下一首周杰伦的歌曲，导航到常州,多意图
上一首周杰伦的歌曲，导航到镇江,多意图
随机播放周杰伦曲目，导航到扬州,多意图
单曲循环周杰伦的歌，导航到泰州,多意图
列表循环周杰伦歌曲，导航到南通,多意图
调高音乐音量，导航到盐城,多意图
调低音乐音量，导航到连云港,多意图
将音乐静音，导航到徐州,多意图
解除音乐静音，导航到淮安,多意图
播放晴天，导航到宿迁,多意图
播放七里香，导航到上海,多意图
播放稻香，导航到杭州,多意图
播放青花瓷，导航到宁波,多意图
播放夜曲，导航到温州,多意图
播放告白气球，导航到嘉兴,多意图
播放双截棍，导航到湖州,多意图
播放搁浅，导航到绍兴,多意图
播放简单爱，导航到金华,多意图
播放以父之名，导航到衢州,多意图
播放不能说的秘密，导航到舟山,多意图
播放发如雪，导航到台州,多意图
播放珊瑚海，导航到丽水,多意图
播放黑色毛衣，导航到合肥,多意图
播放龙卷风，导航到芜湖,多意图
播放安静，导航到蚌埠,多意图
播放东风破，导航到淮南,多意图
播放千里之外，导航到马鞍山,多意图
播放退后，导航到淮北,多意图
播放暗号，导航到铜陵,多意图
播放园游会，导航到安庆,多意图
播放一路向北，导航到黄山,多意图
播放枫，导航到滁州,多意图
播放轨迹，导航到阜阳,多意图
播放心雨，导航到宿州,多意图
播放逆鳞，导航到六安,多意图
播放蜗牛，导航到亳州,多意图
播放星晴，导航到池州,多意图
播放龙泉，导航到宣城,多意图
播放红尘客栈，导航到济南,多意图
播放天涯过客，导航到青岛,多意图
播放说好不哭，导航到淄博,多意图
播放最伟大的作品，导航到枣庄,多意图
播放Mojito，导航到东营,多意图
播放粉色海洋，导航到烟台,多意图
播放还在流浪，导航到潍坊,多意图
播放红颜如霜，导航到济宁,多意图
播放不爱我就拉倒，导航到泰安,多意图
播放等你下课，导航到威海,多意图
播放明明就，导航到日照,多意图
播放大笨钟，导航到临沂,多意图
播放算什么男人，导航到德州,多意图
播放夜的第七章，导航到聊城,多意图
播放威廉古堡，导航到滨州,多意图
播放屋顶，导航到菏泽,多意图
播放布拉格广场，导航到郑州,多意图
播放范特西专辑，导航到开封,多意图
播放八度空间歌曲，导航到洛阳,多意图
播放叶惠美整张专辑，导航到平顶山,多意图
播放七里香专辑，导航到安阳,多意图
播放十一月的萧邦，导航到鹤壁,多意图
播放依然范特西，导航到新乡,多意图
播放魔杰座专辑，导航到焦作,多意图
播放跨时代歌曲，导航到濮阳,多意图
播放十二新作，导航到许昌,多意图
播放床边故事，导航到漯河,多意图
切换无损音质，导航到三门峡,多意图
切换标准音质，导航到南阳,多意图
开启重低音音效，导航到商丘,多意图
开启人声增强，导航到信阳,多意图
开启环绕立体声，导航到周口,多意图
关闭音效增强，导航到驻马店,多意图
开启高音质播放，导航到武汉,多意图
收藏当前歌曲，导航到黄石,多意图
取消收藏曲目，导航到十堰,多意图
加入我喜欢歌单，导航到宜昌,多意图
从我喜欢移除歌曲，导航到襄阳,多意图
清空播放队列，导航到荆门,多意图
添加歌曲到列表，导航到孝感,多意图
置顶播放曲目，导航到荆州,多意图
取消歌曲置顶，导航到黄冈,多意图
拖动播放进度，导航到咸宁,多意图
从头重新播放，导航到随州,多意图
断点续播音乐，导航到长沙,多意图
关闭切歌淡入效果，导航到株洲,多意图
开启曲目过渡音效，导航到湘潭,多意图
连续不间断播放，导航到衡阳,多意图
歌曲之间增加停顿，导航到邵阳,多意图
关闭倍速播放，导航到岳阳,多意图
保持原声正常播放，导航到常德,多意图
后台自动缓存歌曲，导航到张家界,多意图
关闭自动缓存，导航到益阳,多意图
仅Wi-Fi下载音乐，导航到郴州,多意图
允许流量在线播放，导航到永州,多意图
预加载下一首歌曲，导航到怀化,多意图
停止预加载曲目，导航到娄底,多意图
打开主驾车窗，把空调调到24度，关闭车内阅读灯,多意图
打开副驾车窗，空调设置为26度，打开后备箱照明灯,多意图
降下后排车窗，风量调到三档，关闭车顶氛围灯,多意图
升起所有车窗，打开自动空调，熄灭后排顶灯,多意图
把车窗降一半，开启外循环，关闭化妆镜灯光,多意图
把车窗升一半，切换成内循环，打开门碗迎宾灯,多意图
全开四个车窗，空调开启制冷，关闭后备箱灯,多意图
紧闭全部车窗，空调切换制热，开启前排阅读灯,多意图
打开天窗，温度调到22度，关闭后排氛围灯,多意图
关闭天窗，风量调至最大，熄灭车顶照明灯,多意图
天窗翘起通风，开启恒温模式，关闭脚部照明灯,多意图
拉开遮阳帘，空调风速自动调节，关闭储物箱灯光,多意图
合上遮阳帘，关闭自动恒温，开启车门警示灯,多意图
打开主副车窗，空调设为23度，关闭前排顶灯,多意图
关闭主副车窗，空调调到27度，点亮后排阅读灯,多意图
打开后排双窗，开启前排出风，关闭门槛灯,多意图
关闭后排双窗，开启后排出风，熄灭脚底氛围灯,多意图
只降下主驾车窗，打开空调除湿，关闭左前顶灯,多意图
只升起主驾车窗，关闭除湿模式，打开右前顶灯,多意图
只降下副驾车窗，开启双区控温，关闭后排左侧灯,多意图
只升起副驾车窗，关闭分区控温，点亮后排右侧灯,多意图
车窗降三分之一，调高空调温度，关闭全车小灯,多意图
车窗升到三分之二，调低设定温度，开启车内照明灯,多意图
一键降下车窗，打开空调A/C键，关闭迎宾灯光,多意图
一键升上车窗，关闭空调压缩机，开启后备箱顶灯,多意图
主驾车窗留缝隙，开启吹风模式，关闭仪表台氛围灯,多意图
副驾车窗留缝隙，切换吹脚模式，点亮门板氛围灯,多意图
后排车窗全部留缝，开启吹玻璃模式，关闭天窗灯光,多意图
全车车窗留通风缝，切换吹头模式，熄灭全车氛围灯,多意图
打开左后车窗，空调调到21度，关闭后排顶灯,多意图
打开右后车窗，温度设置28度，打开前排小夜灯,多意图
关闭左后车窗，风量减小一档，关闭车门投射灯,多意图
关闭右后车窗，风量加大一档，开启照地灯,多意图
四窗依次降下，开启空气净化，关闭车内所有顶灯,多意图
四窗依次升起，关闭空气净化，点亮前排双阅读灯,多意图
天窗完全开启，开启负离子净化，关闭后排照明灯,多意图
天窗完全闭合，关闭负离子功能，打开车顶小灯,多意图
天窗半开，空调切换节能模式，关闭储物格灯光,多意图
天窗关闭严实，开启强力制冷，点亮门槛迎宾灯,多意图
前窗半降，左右分区独立控温，关闭左前阅读灯,多意图
前窗半升，全车统一温度，打开右前阅读灯,多意图
后窗半开，开启后风挡加热，关闭后排顶灯,多意图
后窗半闭，关闭后风挡除雾，点亮后排氛围灯,多意图
左侧车窗全开，打开座椅通风，关闭车顶灯,多意图
右侧车窗全开，关闭座椅通风，打开脚部灯光,多意图
左侧车窗关闭，开启座椅加热，关闭门板灯,多意图
右侧车窗关闭，关闭座椅加热，点亮门碗灯,多意图
打开车窗，调低设定温度，关闭前排阅读灯,多意图
关闭车窗，调高空调温度，打开后排顶灯,多意图
降下玻璃，开启前风挡除雾，关闭车内氛围灯,多意图
升起玻璃，关闭前风挡除雾，开启迎宾灯,多意图
开窗通风，开启空调静音运行，关闭所有小灯,多意图
关窗密闭，调高空调风速，点亮车顶照明灯,多意图
打开主驾玻璃，开启左区制冷，关闭左顶灯,多意图
关闭主驾玻璃，关闭左区制冷，点亮右顶灯,多意图
打开副驾玻璃，开启右区制热，关闭后排左灯,多意图
关闭副驾玻璃，关闭右区制热，点亮后排右灯,多意图
打开后排玻璃，三区分区控温，关闭全车顶灯,多意图
关闭后排玻璃，统一全车温度，开启车内灯光,多意图
打开天窗，定时关闭空调，关闭氛围灯,多意图
关闭天窗，取消定时设置，打开储物箱灯,多意图
拉开遮阳帘，开启怠速自动控温，关闭门槛灯,多意图
合上遮阳帘，取消怠速温控，开启车门投射灯,多意图
车窗降到最低，开启三档风量，关闭化妆镜灯,多意图
车窗升到最高，调至一档微风，打开后备箱灯,多意图
主驾玻璃慢慢降下，开启空调强劲模式，关闭前排灯,多意图
副驾玻璃缓缓升起，切换柔和送风，打开后排灯,多意图
后排玻璃缓慢开合，开启防起雾模式，关闭脚部灯,多意图
天窗缓慢启闭，关闭防雾功能，点亮门板氛围灯,多意图
打开全车车窗，打开前排座椅通风，关闭车内顶灯,多意图
关闭全车车窗，关闭前排座椅通风，开启迎宾灯光,多意图
只开前排车窗，开启主驾座椅加热，关闭左前阅读灯,多意图
只关后排车窗，关闭主驾座椅加热，点亮右前顶灯,多意图
只开一侧车窗，开启副驾座椅加热，关闭后排灯光,多意图
只闭一侧车窗，关闭副驾座椅加热，打开门槛灯,多意图
车窗只留一条缝，开启后排座椅加热，关闭储物箱灯,多意图
车窗完全关紧，关闭后排座椅加热，打开门碗灯,多意图
打开车窗，开启外循环吹风，关闭车顶氛围灯,多意图
关闭车窗，锁定内循环送风，点亮后排顶灯,多意图
降下主驾玻璃，开启空气内循环，关闭左阅读灯,多意图
升起主驾玻璃，切换外循环，打开右阅读灯,多意图
降下副驾玻璃，调高设定温度，关闭后排左灯,多意图
升起副驾玻璃，降低设定温度，点亮后排右灯,多意图
降下后排玻璃，加大出风风量，关闭全车小灯,多意图
升起后排玻璃，减小出风档位，开启车内照明,多意图
打开天窗，开启双区空调同步，关闭仪表台灯,多意图
关闭天窗，解除同步控温，点亮脚底氛围灯,多意图
打开遮阳帘，开启空调自动启停，关闭车门灯,多意图
关闭遮阳帘，关闭启停功能，打开后备箱顶灯,多意图
车窗半开，开启吹头吹脚模式，关闭前排顶灯,多意图
车窗紧闭，只开启前排出风，点亮后排氛围灯,多意图
前窗全开，开启快速降温，关闭所有车内灯光,多意图
后窗全开，开启快速升温，打开迎宾照地灯,多意图
前窗关闭，取消极速制冷，关闭门槛投射灯,多意图
后窗关闭，取消极速制热，点亮门板氛围灯,多意图
打开四扇车窗，开启全车空气净化，关闭车顶灯,多意图
关闭四扇车窗，暂停空气净化，打开储物格灯光,多意图
打开左半侧车窗，开启负离子发生器，关闭左顶灯,多意图
打开右半侧车窗，关闭负离子功能，点亮右顶灯,多意图
关闭左侧车窗，开启除湿干燥，关闭后排灯光,多意图
关闭右侧车窗，关闭除湿模式，打开车内小灯,多意图
一键全开车窗，开启三档大风量，关闭阅读灯,多意图
一键全关车窗，切换一档微风，开启车内顶灯,多意图
翘起天窗一角，开启恒温25度，关闭氛围灯,多意图
完全关闭天窗，手动调到25度，打开门碗灯,多意图
主副车窗半降，开启前风挡除霜，关闭前排顶灯,多意图
主副车窗半升，关闭除霜功能，点亮后排顶灯,多意图
后排车窗半开，开启后风挡加热，关闭脚部灯光,多意图
后排车窗半闭，关闭后风挡加热，开启门槛灯,多意图
依次打开车窗，开启自动空调AUTO，关闭所有小灯,多意图
依次关闭车窗，切换手动空调模式，打开车内照明,多意图
开窗留缝，开启空调节能档位，关闭车顶氛围灯,多意图
关窗密封，切换强力制冷档位，点亮后排阅读灯,多意图
打开主驾车窗，空调设为25摄氏度，关闭前排阅读灯,多意图
打开副驾车窗，温度固定25度，关闭后排顶灯,多意图
打开左后车窗，风量调到二档，关闭门板氛围灯,多意图
打开右后车窗，开启外循环，关闭门碗迎宾灯,多意图
关闭主驾车窗，切换内循环，打开化妆镜灯光,多意图
关闭副驾车窗，调高温度一度，开启后备箱灯,多意图
关闭左后车窗，减小风量档位，开启门槛照地灯,多意图
关闭右后车窗，开启空调除湿，开启储物箱灯光,多意图
全开车窗，开启主驾座椅通风，关闭车顶所有灯,多意图
全关车窗，关闭座椅通风，开启车内照明灯,多意图
天窗开启，开启副驾座椅加热，关闭前排顶灯,多意图
天窗关闭，关闭座椅加热，开启后排氛围灯,多意图
遮阳帘拉开，开启后排座椅通风，关闭脚部灯光,多意图
遮阳帘合上，关闭后排通风，开启车门投射灯,多意图
车窗降下一半，开启三区独立控温，关闭左前顶灯,多意图
车窗升起一半，取消分区控温，点亮右前顶灯,多意图
主驾留缝通风，开启吹前挡风模式，关闭后排左灯,多意图
副驾留缝通风，开启吹乘客模式，点亮后排右灯,多意图
后排车窗留缝，开启吹脚吹风模式，关闭全车小灯,多意图
全车密闭无风，开启吹头模式，开启车内灯光,多意图
打开车窗，调高空调风速，关闭车顶灯,多意图
关闭车窗，调低出风档位，打开迎宾灯,多意图
降下玻璃，开启空调制冷模式，关闭氛围灯,多意图
升起玻璃，切换制热模式，打开门槛灯,多意图
开窗透气，关闭空调压缩机，关闭阅读灯,多意图
关窗保温，打开A/C开关，打开后备箱灯,多意图
打开天窗，定时一小时后关机，关闭小夜灯,多意图
关闭天窗，取消自动关机，打开储物格灯,多意图
拉开遮阳帘，开启怠速自动降温，关闭门板灯,多意图
合上遮阳帘，关闭怠速温控，打开脚底氛围灯,多意图
车窗降到三分之一，开启强力送风，关闭前排灯,多意图
车窗升到三分之二，切换静音送风，打开后排灯,多意图
主驾玻璃下降，左右温度分开调节，关闭左顶灯,多意图
主驾玻璃上升，两侧温度保持一致，点亮右顶灯,多意图
副驾玻璃下降，调高左侧温度，关闭后排灯光,多意图
副驾玻璃上升，降低右侧温度，打开车内小灯,多意图
后排玻璃下降，加大后排出风量，关闭车顶氛围灯,多意图
后排玻璃上升，减小后排出风，开启门碗灯光,多意图
天窗翘起，开启自动内外循环切换，关闭门槛灯,多意图
天窗放平，固定长期内循环，打开迎宾照地灯,多意图
前窗交替开合，开启空气净化功能，关闭所有顶灯,多意图
后窗交替开合，暂停空气净化，打开车内照明,多意图
打开全车玻璃，开启全车座椅通风，关闭阅读灯,多意图
关闭全车玻璃，只保留主驾通风，开启氛围灯,多意图
只开天窗通风，开启空调除湿模式，关闭前排灯,多意图
只关天窗密闭，关闭除湿功能，打开后排灯,多意图
只拉开遮阳帘，开启负离子净化，关闭脚部灯,多意图
只合上遮阳帘，关闭负离子，打开门板灯,多意图
车窗只降一小段，开启一档低速送风，关闭车顶灯,多意图
车窗完全落到底，开启三档高速送风，打开储物箱灯,多意图
车窗只升一小段，关闭A/C压缩机，关闭门碗灯,多意图
车窗完全关严实，打开空调制冷，开启门槛灯,多意图
前排车窗半降，开启快速除雾，关闭左前顶灯,多意图
前排车窗半升，关闭除雾，点亮右前顶灯,多意图
后排车窗半升，开启后排出风最大，关闭后排灯,多意图
后排车窗半降，减小后排出风，打开车内灯光,多意图
左侧车窗逐一打开，开启双区同步控温，关闭氛围灯,多意图
右侧车窗逐一关闭，解除同步，打开车顶小灯,多意图
四窗同步下降，开启空调ECO节能，关闭迎宾灯,多意图
四窗同步上升，关闭节能模式，打开后备箱顶灯,多意图
天窗一开一合，开启自动风速调节，关闭化妆镜灯,多意图
遮阳帘一开一闭，锁定固定风速档位，打开车门灯,多意图
打开主副车窗，空调温度25度，关闭前排双阅读灯,多意图
关闭主副车窗，风量调至中档，点亮后排顶灯,多意图
打开后排两扇车窗，开启外循环送风，关闭门板氛围灯,多意图
关闭后排两扇车窗，切换内循环，关闭门槛投射灯,多意图
先降下玻璃，再设置空调25度，最后关闭车内顶灯,多意图
先打开天窗，再开启自动空调，最后关闭氛围灯,多意图
先拉开遮阳帘，再开启座椅通风，最后关闭小夜灯,多意图
先关闭车窗，再调高空调温度，最后打开迎宾灯,多意图
先闭合天窗，再关闭空调A/C，最后打开后备箱灯,多意图
先合上遮阳帘，再关闭座椅加热，最后打开门碗灯,多意图
主驾玻璃缓缓下降，空调调到25度，关闭左阅读灯,多意图
副驾玻璃缓缓上升，风量调到二档，点亮右阅读灯,多意图
后排玻璃慢慢开合，开启内外循环自动切换，关闭后排灯光,多意图
天窗缓慢启闭，开启空气净化，打开车内照明灯,多意图
开窗通风十分钟，空调保持25度，关闭所有小灯,多意图
关窗密闭车厢，维持恒温运行，打开迎宾照地灯,多意图
主驾车窗留一条细缝，空调保持25度，关闭前排顶灯,多意图
全车车窗统一留缝，风量保持中档，关闭后排氛围灯,多意图
关闭所有通风缝隙，加大空调风速，打开脚部灯光,多意图
只留天窗缝隙通风，开启外循环，关闭储物箱灯光,多意图
打开车窗，锁定25度恒温不变，关闭车顶阅读灯,多意图
关闭车窗，取消恒温锁定，打开后排顶灯,多意图
降下玻璃，保持空调正常出风，关闭门板灯,多意图
升起玻璃，不要中断空调运行，打开门碗灯,多意图
开窗之后打开空调压缩机，关闭门槛灯,多意图
关窗之后关闭A/C开关，打开后备箱灯,多意图
主驾开窗，开启主驾分区25度，关闭左顶灯,多意图
副驾开窗，副驾设定25度，关闭右顶灯,多意图
后排开窗，后排同步25度，关闭后排氛围灯,多意图
全车关窗，三区统一保持25度，开启车内照明,多意图
车窗全开，开启三档风量，关闭前排所有灯光,多意图
车窗全闭，切换一档微风，开启后排顶灯,多意图
天窗开启，开启吹头模式，关闭脚部氛围灯,多意图
天窗关闭，切换吹脚模式，打开门板灯,多意图
遮阳帘打开，开启吹前挡风模式，关闭门碗灯,多意图
遮阳帘关闭，开启吹全身模式，打开门槛灯,多意图
前窗打开，开启极速制冷，关闭车顶灯,多意图
后窗打开，开启柔和送风，打开储物箱灯,多意图
前窗关闭，取消急速降温，关闭迎宾灯,多意图
后窗关闭，保持平稳送风，打开车门投射灯,多意图
左侧车窗打开，开启座椅通风加空调制冷，关闭左灯,多意图
右侧车窗打开，关闭通风只保留制冷，点亮右灯,多意图
左侧车窗关闭，开启座椅加热配合制热，关闭后排灯,多意图
右侧车窗关闭，关闭加热只保留制热，打开车内小灯,多意图
打开四窗，开启自动空调加空气净化，关闭氛围灯,多意图
关闭四窗，手动控温并关闭净化，打开车顶小灯,多意图
打开天窗一角，开启除湿加25度恒温，关闭前排灯,多意图
关闭天窗，关闭除湿只保留恒温，点亮后排灯,多意图
拉开遮阳帘，开启负离子加中档风量，关闭门板灯,多意图
合上遮阳帘，关闭负离子保持风量，打开脚底灯,多意图
车窗半开半闭交替，内外循环自动切换，关闭所有顶灯,多意图
只开主驾车窗，空调25度，关闭左前阅读灯,多意图
只开副驾车窗，风量二档，关闭右前阅读灯,多意图
只开左后车窗，开启外循环，关闭后排左氛围灯,多意图
只开右后车窗，开启A/C制冷，关闭后排右氛围灯,多意图
只关闭主驾车窗，切换内循环，打开化妆镜灯光,多意图
只关闭副驾车窗，调高温度，打开后备箱灯,多意图
只关闭后排车窗，减小风量，打开门槛照地灯,多意图
只关闭天窗，关闭自动空调，打开门碗迎宾灯,多意图
车窗逐级下降，温度稳定25度，关闭前排顶灯,多意图
车窗逐级上升，风量维持不变，点亮后排顶灯,多意图
天窗分段开启，保持外循环，关闭门板氛围灯,多意图
遮阳帘分段关闭，锁定内循环，打开储物箱灯光,多意图
打开车窗，空调静音运行，关闭车内所有灯光,多意图
关闭车窗，提高空调风速，开启车顶照明灯,多意图
降下玻璃，开启防起雾模式，关闭门槛灯,多意图
升起玻璃，退出防雾模式，开启车门灯,多意图
开窗留缝，ECO节能模式运行，关闭门碗灯,多意图
关窗密封，关闭节能模式强力送风，打开后备箱灯,多意图
打开主驾玻璃，左区25度，关闭左顶灯,多意图
打开副驾玻璃，右区25度，关闭右顶灯,多意图
打开后排玻璃，后排出风开启，关闭后排顶灯,多意图
关闭主驾玻璃，左右温度合并统一，打开前排氛围灯,多意图
关闭副驾玻璃，关闭分区独立控制，打开后排灯光,多意图
关闭后排玻璃，减小后排出风量，打开车内照明,多意图
天窗全开，定时关闭空调，关闭脚部灯,多意图
天窗全关，取消定时任务，打开门板灯,多意图
遮阳帘全开，怠速自动控温开启，关闭储物箱灯,多意图
遮阳帘全关，关闭怠速温控，打开门槛迎宾灯,多意图
车窗降到最低，三档大风量制冷，关闭阅读灯,多意图
车窗升到最高，一档微风制热，打开小夜灯,多意图
主副车窗同时降下，前风挡除雾开启，关闭前排灯,多意图
主副车窗同时升起，除雾功能关闭，点亮后排灯,多意图
后排车窗同时打开，后风挡加热开启，关闭氛围灯,多意图
后排车窗同时关闭，后风挡加热关闭，打开迎宾灯,多意图
四扇车窗依次打开，自动空调开启，关闭车顶灯,多意图
四扇车窗依次关闭，切换手动模式，打开车内灯,多意图
翘起天窗通风，恒温保持25度，关闭门碗灯,多意图
闭合天窗密闭，手动调节温度，打开投射灯,多意图
打开全车车窗，全车座椅通风开启，关闭所有顶灯,多意图
关闭全车车窗，只保留前排通风，打开氛围灯,多意图
开窗吹风，关闭空调压缩机，关闭门槛灯,多意图
关窗保温，重新开启A/C开关，打开后备箱灯,多意图
天窗微开，开启自动风速，关闭化妆镜灯,多意图
天窗紧闭，锁定固定档位，打开车门灯,多意图
遮阳帘半开，内外循环自动切换，关闭前排灯,多意图
遮阳帘全闭，长期保持内循环，点亮后排灯,多意图
车窗只开三分之一，开启强力送风，关闭门板灯,多意图
车窗只关三分之二，切换静音送风，打开脚底灯,多意图
左右车窗分开调节，双区控温25度，关闭左前灯,多意图
前后车窗同步调节，统一全车温度，点亮右前灯,多意图
后排车窗独立调节，加大后排出风，关闭后排灯,多意图
全车车窗同步锁定，减小后排出风，打开车内灯,多意图
天窗一开一合切换，空气净化启停交替，关闭氛围灯,多意图
遮阳帘一开一闭切换，负离子开关交替，打开车顶灯,多意图
打开主驾车窗，设定温度25度，关闭前排阅读灯,多意图
打开副驾车窗，风量调到中档，关闭后排顶灯,多意图
打开天窗，开启外循环，关闭门板氛围灯,多意图
关闭天窗，切换内循环，关闭门碗迎宾灯,多意图
降下后排车窗，开启空调除湿，关闭门槛灯,多意图
升起后排车窗，关闭除湿模式，打开后备箱灯,多意图
拉开遮阳帘，开启座椅通风，关闭储物箱灯光,多意图
合上遮阳帘，关闭座椅通风，打开迎宾照地灯,多意图
车窗半开，开启吹头吹脚，关闭车顶所有灯光,多意图
车窗紧闭，只开启前排出风，开启车内照明灯,多意图
前窗全开，快速降温开启，关闭前排顶灯,多意图
后窗全开，柔和送风开启，点亮后排氛围灯,多意图
前窗关闭，极速制冷取消，关闭脚部灯光,多意图
后窗关闭，平稳送风保持，打开门板灯,多意图
左侧车窗全开，主驾座椅加热开启，关闭左顶灯,多意图
右侧车窗全开，副驾座椅加热开启，关闭右顶灯,多意图
左侧车窗关闭，双区温度合并，打开后排灯光,多意图
右侧车窗关闭，分区控制解除，打开车内小灯,多意图
开窗换气，空调维持25度恒温，关闭阅读灯,多意图
关窗密闭，风量保持中档不变，打开氛围灯,多意图
天窗开启，自动空调保持运行，关闭小夜灯,多意图
天窗关闭，手动控制温度风量，打开门碗灯,多意图
遮阳帘拉开，空气净化持续运行，关闭门槛灯,多意图
遮阳帘合上，净化功能暂时关闭，打开后备箱灯,多意图
车窗交替升降，内外循环自动切换，关闭全车顶灯,多意图
天窗交替启闭，风速随温度自动变化，打开车内照明,多意图
只开前排两扇车窗，空调25度，关闭前排顶灯,多意图
只开后排两扇车窗，中档风量，关闭后排顶灯,多意图
只开天窗，开启外循环，关闭门板氛围灯,多意图
只拉开遮阳帘，开启负离子净化，关闭门碗灯,多意图
只关闭所有车窗，切换内循环，打开迎宾灯,多意图
只闭合天窗，关闭自动空调，打开门槛灯,多意图
只合上遮阳帘，关闭净化功能，打开储物箱灯,多意图
车窗逐级下降，维持25度不变，关闭前排所有灯,多意图
车窗逐级上升，保持风量稳定，点亮后排所有灯,多意图
天窗分段开启，持续外循环送风，关闭脚部氛围灯,多意图
遮阳帘分段关闭，长期内循环送风，打开门板灯光,多意图
打开车窗，空调无间断运行，关闭车顶阅读灯,多意图
关闭车窗，不要改变空调设置，打开后排顶灯,多意图
降下玻璃，保持当前出风模式，关闭门槛灯,多意图
升起玻璃，锁定内外循环状态，打开车门灯,多意图
开窗之后开启制冷模式，关闭门碗灯,多意图
关窗之后切换制热模式，打开后备箱灯,多意图
主驾开窗，左区锁定25度，关闭左阅读灯,多意图
副驾开窗，右区锁定25度，关闭右阅读灯,多意图
后排开窗，后排温度同步设定，关闭后排氛围灯,多意图
